Time:2019-10-13 21:00:00,010; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到依赖数据 
Time:2019-10-13 21:44:31,149; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:44:31,149; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:44:31,150; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:44:31,151; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile 
Time:2019-10-13 21:44:31,152; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele 
Time:2019-10-13 21:44:31,152; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/ 
Time:2019-10-13 21:44:31,251; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele//00102_20191013214431_ele.png 
Time:2019-10-13 21:44:40,574; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的表格内容：{1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:44:40,576; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:login20191013214417 in {1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:44:40,605; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div/div[2]/div/div[1]/div[2]/div[2]/div/div[2]/div[1]/div[3]/table/tbody】的元素 
Time:2019-10-13 21:44:40,639; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-10-13 21:44:40,640; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-10-13 21:44:40.640068 
Time:2019-10-13 21:44:40,642; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20191013214440 
Time:2019-10-13 21:44:40,643; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-10-13 21:44:40,644; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:44:40,645; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:44:40,646; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:44:40,647; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile 
Time:2019-10-13 21:44:40,649; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ 
Time:2019-10-13 21:44:40,915; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-10-13 21:44:40.914591 
Time:2019-10-13 21:44:40,917; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20191013214440 
Time:2019-10-13 21:44:40,918; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-10-13 21:44:40,919; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:44:40,920; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:44:40,921; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:44:40,923; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile 
Time:2019-10-13 21:44:40,924; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele 
Time:2019-10-13 21:44:40,925; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/ 
Time:2019-10-13 21:44:41,080; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele//00102_20191013214440_ele.png 
Time:2019-10-13 21:44:47,680; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的表格内容：{1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:44:47,682; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:姓名20191013214417 in {1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:44:47,710; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:找到xpath为【/html/body/div/div/div/div[2]/div/div[1]/div[2]/div[2]/div/div[2]/div[1]/div[3]/table/tbody】的元素 
Time:2019-10-13 21:44:47,743; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:调用截取图片函数 
Time:2019-10-13 21:44:47,744; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-10-13 21:44:47.743636 
Time:2019-10-13 21:44:47,745; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20191013214447 
Time:2019-10-13 21:44:47,747; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-10-13 21:44:47,748; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:44:47,749; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:44:47,750; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:44:47,751; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile 
Time:2019-10-13 21:44:47,752; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ 
Time:2019-10-13 21:44:48,029; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:当前时间：2019-10-13 21:44:48.028660 
Time:2019-10-13 21:44:48,031; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:时间串：20191013214448 
Time:2019-10-13 21:44:48,032; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-10-13 21:44:48,034; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:44:48,035; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:44:48,036; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:44:48,037; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile 
Time:2019-10-13 21:44:48,038; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele 
Time:2019-10-13 21:44:48,040; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele/ 
Time:2019-10-13 21:44:48,188; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取到的元素的截图路径为：/root/PycharmProjects/wanwenyc/WWTest/imagefile/ele//00102_20191013214448_ele.png 
Time:2019-10-13 21:44:54,246; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:获取的表格内容：{1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:44:54,247; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:13111111111 in {1: ['1', 'login20191013214417', '姓名20191013214417', '13111111111', '', '', '', '', '编辑'], 2: ['2', 'UbPlOMqBLuGNoYgtLqfU', '緮莄唲穼製蒢鄶潯或鹬蔮窨栾跫爑搉癟脃艏躚', '13111111111', '', '', '', '', '编辑'], 3: ['3', 'login20191012212309', '姓名20191012212309', '13111111111', '', '', '', '', '编辑'], 4: ['4', 'PpmVzxoFNwBapjcCNwAb', '绷腡蹤歪鵽團緕早兔繱瀴陑勡眜霚敒尴鳼湶没', '13111111111', '', '', '', '', '编辑'], 5: ['5', 'login20191011212600', '姓名20191011212600', '13111111111', '', '', '', '', '编辑'], 6: ['6', 'JitYcxAWoCJQxVGtTWad', '胣魯媇棝鴆孩臅犰鞁儶帪氛眤莾馚雖图媹蠆绳', '13111111111', '', '', '', '', '编辑'], 7: ['7', 'login20191010213418', '姓名20191010213418', '13111111111', '', '', '', '', '编辑'], 8: ['8', 'ZBCNEPuYJcfEHFuktazO', '蒍宑抱胳尕揭鶭滹渃顎簾艫蠩襄軍鴵嵔巺蚎幘', '13111111111', '', '', '', '', '编辑'], 9: ['9', 'login20191009213632', '姓名20191009213632', '13111111111', '', '', '', '', '编辑'], 10: ['10', 'ogtIhBzARWdFDTpmuZRU', '譊竰棘氥觾禙匦绖皠翭樁勌嘺啷鰩単椝圶莴扜', '13111111111', '', '', '', '', '编辑'], 11: ['11', 'guazSGUKDYAUbGZVDxQF', '斯蹕祳娛鬷孽崰媟牶輛换鄛勭硼餾詃様壱滈彖', '13111111111', '', '', '', '', '编辑'], 12: ['12', 'login20191008103943', '姓名20191008103943', '13111111111', '', '', '', '', '编辑'], 13: ['13', 'login20191008103810', '姓名20191008103810', '13111111111', '', '', '', '', '编辑'], 14: ['14', 'login20191008103501', '姓名20191008103501', '13111111111', '', '', '', '', '编辑'], 15: ['15', 'sqadmin', 'sqadmin', '17610025478', '', '', '', '', '编辑']} 
Time:2019-10-13 21:45:00,838; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:等待5秒--- 
Time:2019-10-13 21:45:00,879; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root 
Time:2019-10-13 21:45:00,880; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects 
Time:2019-10-13 21:45:00,881; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc 
Time:2019-10-13 21:45:00,882; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest 
Time:2019-10-13 21:45:00,883; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:已经存在目录：/root/PycharmProjects/wanwenyc/WWTest/myJsonFile 
Time:2019-10-13 21:45:00,885; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
获取到的cookies类型为;<class 'list'>
 
Time:2019-10-13 21:45:00,887; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
获取到的cookie信息为‘[{'domain': '111.207.18.22', 'expiry': 2193049060, 'httpOnly': False, 'name': 'wanwei_dcloud_REGION_CODE', 'path': '/', 'secure': False, 'value': '220211'}, {'domain': '111.207.18.22', 'expiry': 2193049060, 'httpOnly': False, 'name': 'wanwei_dcloud_LOGIN_NAME', 'path': '/', 'secure': False, 'value': 'fmadmin'}, {'domain': '111.207.18.22', 'expiry': 1571012260, 'httpOnly': False, 'name': 'wanwei_dcloud_REFRESH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22refresh_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiYXRpIjoiNjkwNzYyMzAzOCIsImV4cCI6MTU3MzU2MTA3NiwianRpIjoiNjkwNzYyMzA3IiwiY2xpZW50X2lkIjoiZGNsb3VkLWNsaWVudC1hdXRoIn0.pfZE2UHDAPE8_D-fsP3EtvpRACurquUq9jXIT1noJMQ%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1570969076230%2C%22loginName%22:%22fmadmin%22}'}, {'domain': '111.207.18.22', 'expiry': 1571012260, 'httpOnly': False, 'name': 'wanwei_dcloud_AUTH_TOKEN', 'path': '/', 'secure': False, 'value': '{%22access_token%22:%22eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX25hbWUiOiJmbWFkbWluIiwiZXhwIjoxNTcwOTc2Mjc2LCJqdGkiOiI2OTA3NjIzMDM4IiwiY2xpZW50X2lkIjoiZGNsb3VkLWNsaWVudC1hdXRoIn0.jf3scOmUM06HmQ9vE2kIOVmvpctwrzATmL-X1tkpK-U%22%2C%22expires_in%22:7199%2C%22scope%22:%22*%22%2C%22timestamp%22:1570969076230%2C%22loginName%22:%22fmadmin%22}'}]’从‘/root/PycharmProjects/wanwenyc/WWTest/myJsonFile/wanwenlogincookie.json’文件里。
 
Time:2019-10-13 21:45:00,888; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:
开始写入cookie-----------------
 
Time:2019-10-13 21:45:03,509; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:进入网址：http://111.207.18.22:22044/ 
Time:2019-10-13 21:45:03,528; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_REGION_CODE', 'value': '220211'} 
Time:2019-10-13 21:45:03,544; FileName:myLogs.py;-> FuncName:printLog;  LineNo.:84; LevelNo.:20;--->LevelName:INFO;----->LogMessage:写入cookie的值为：{'name': 'wanwei_dcloud_LOGIN_NAME', 'value': 'fmadmin'} 
